2019-08-19 10:55:13.384 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/reward/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.RewardController.listReward(int,int,int)
2019-08-19 10:55:13.384 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/sms/send],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.SmsController.addReward(java.lang.String)
2019-08-19 10:55:13.385 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/coupon/getCouponByStatus],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserCouponController.getCouponByStatus(java.lang.String,int,int,int)
2019-08-19 10:55:13.385 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/coupon/useCouponById],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserCouponController.useCouponById(int)
2019-08-19 10:55:13.385 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/empirical/dotask],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserEmpiricalController.doTask(java.lang.String,int)
2019-08-19 10:55:13.385 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/empirical/checktask],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserEmpiricalController.checkTask(java.lang.String)
2019-08-19 10:55:13.386 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/get/userinfo],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.getUserInfo(java.lang.String)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/wx/login],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.wxLogin(java.lang.String)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/qq/login],methods=[POST]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.qqLogin(com.jxtc.bookapp.entity.UserInfo)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/bind/weixin],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.updateUserInfo(java.lang.String,java.lang.String)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/bind/qq],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.updateUserInfo(java.lang.String,com.jxtc.bookapp.entity.UserInfo)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/update/userinfo],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.updateUserInfo(com.jxtc.bookapp.entity.UserInfo)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/sms/login],methods=[POST]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.smsLogin(java.lang.String,java.lang.String)
2019-08-19 10:55:13.387 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/list],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.getUserList(int,int,java.lang.String)
2019-08-19 10:55:13.388 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/user/send/coin],methods=[PUT]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.UserInfoController.sendCoin(java.lang.String,int)
2019-08-19 10:55:13.388 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/wxpay/unifiedorder],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.WxPayController.wxCreateOrder(javax.servlet.http.HttpServletRequest,int,double,java.lang.String,java.lang.Integer,java.lang.Integer)
2019-08-19 10:55:13.388 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/wxpay/notify],methods=[GET || POST]}" onto public void com.jxtc.bookapp.controller.WxPayController.wxPayNotify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-08-19 10:55:13.389 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/wxpay/result],methods=[GET]}" onto public com.jxtc.bookapp.config.JXResult com.jxtc.bookapp.controller.WxPayController.payResult(java.lang.String)
2019-08-19 10:55:13.389 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/wxpay/contract/notify],methods=[GET || POST]}" onto public void com.jxtc.bookapp.controller.WxPayController.wxContractNotify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-08-19 10:55:13.389 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jxapp/wxpay/papnotify],methods=[GET || POST]}" onto public void com.jxtc.bookapp.controller.WxPayController.wxPayPayApply(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
